Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SDGE Hourly Load,SDGE Hourly PV Generation
1/18/2017 12:00,2017,1,18,12,13," 2,704 ",393.68
1/18/2017 13:00,2017,1,18,13,14," 2,708 ",354.85
1/18/2017 14:00,2017,1,18,14,15," 2,683 ",278.67
1/18/2017 15:00,2017,1,18,15,16," 2,660 ",178.92
1/18/2017 16:00,2017,1,18,16,17," 2,661 ",65.98
1/18/2017 17:00,2017,1,18,17,18," 2,919 ",0.00
1/18/2017 18:00,2017,1,18,18,19," 2,996 ",0.00
1/18/2017 19:00,2017,1,18,19,20," 2,912 ",0.00
1/18/2017 20:00,2017,1,18,20,21," 2,785 ",0.00
1/18/2017 21:00,2017,1,18,21,22," 2,558 ",0.00
1/18/2017 22:00,2017,1,18,22,23," 2,263 ",0.00
1/18/2017 23:00,2017,1,18,23,24," 2,009 ",0.00
1/19/2017 0:00,2017,1,19,0,1," 1,842 ",0.00
1/19/2017 1:00,2017,1,19,1,2," 1,765 ",0.00
1/19/2017 2:00,2017,1,19,2,3," 1,715 ",0.00
1/19/2017 3:00,2017,1,19,3,4," 1,701 ",0.00
1/19/2017 4:00,2017,1,19,4,5," 1,752 ",0.00
1/19/2017 5:00,2017,1,19,5,6," 1,926 ",0.00
1/19/2017 6:00,2017,1,19,6,7," 2,237 ",0.00
1/19/2017 7:00,2017,1,19,7,8," 2,423 ",41.68
1/19/2017 8:00,2017,1,19,8,9," 2,522 ",176.57
1/19/2017 9:00,2017,1,19,9,10," 2,611 ",289.02
1/19/2017 10:00,2017,1,19,10,11," 2,678 ",351.35
1/19/2017 11:00,2017,1,19,11,12," 2,695 ",390.49
1/19/2017 12:00,2017,1,19,12,13," 2,706 ",393.68
1/19/2017 13:00,2017,1,19,13,14," 2,713 ",354.85
1/19/2017 14:00,2017,1,19,14,15," 2,692 ",278.67
1/19/2017 15:00,2017,1,19,15,16," 2,655 ",178.92
1/19/2017 16:00,2017,1,19,16,17," 2,708 ",65.98
1/19/2017 17:00,2017,1,19,17,18," 2,958 ",0.00
1/19/2017 18:00,2017,1,19,18,19," 2,986 ",0.00
1/19/2017 19:00,2017,1,19,19,20," 2,898 ",0.00
1/19/2017 20:00,2017,1,19,20,21," 2,774 ",0.00
1/19/2017 21:00,2017,1,19,21,22," 2,557 ",0.00
1/19/2017 22:00,2017,1,19,22,23," 2,265 ",0.00
1/19/2017 23:00,2017,1,19,23,24," 2,014 ",0.00
1/20/2017 0:00,2017,1,20,0,1," 1,851 ",0.00
1/20/2017 1:00,2017,1,20,1,2," 1,775 ",0.00
1/20/2017 2:00,2017,1,20,2,3," 1,723 ",0.00
1/20/2017 3:00,2017,1,20,3,4," 1,707 ",0.00
1/20/2017 4:00,2017,1,20,4,5," 1,762 ",0.00
1/20/2017 5:00,2017,1,20,5,6," 1,915 ",0.00
1/20/2017 6:00,2017,1,20,6,7," 2,219 ",0.00
1/20/2017 7:00,2017,1,20,7,8," 2,431 ",41.68
1/20/2017 8:00,2017,1,20,8,9," 2,553 ",176.57
1/20/2017 9:00,2017,1,20,9,10," 2,643 ",289.02
1/20/2017 10:00,2017,1,20,10,11," 2,696 ",351.35
1/20/2017 11:00,2017,1,20,11,12," 2,719 ",390.49
1/20/2017 12:00,2017,1,20,12,13," 2,721 ",393.68
1/20/2017 13:00,2017,1,20,13,14," 2,709 ",354.85
1/20/2017 14:00,2017,1,20,14,15," 2,664 ",278.67
1/20/2017 15:00,2017,1,20,15,16," 2,625 ",178.92
1/20/2017 16:00,2017,1,20,16,17," 2,624 ",65.98
1/20/2017 17:00,2017,1,20,17,18," 2,843 ",0.00
1/20/2017 18:00,2017,1,20,18,19," 2,911 ",0.00
1/20/2017 19:00,2017,1,20,19,20," 2,836 ",0.00
1/20/2017 20:00,2017,1,20,20,21," 2,720 ",0.00
1/20/2017 21:00,2017,1,20,21,22," 2,548 ",0.00
1/20/2017 22:00,2017,1,20,22,23," 2,314 ",0.00
1/20/2017 23:00,2017,1,20,23,24," 2,086 ",0.00
1/21/2017 0:00,2017,1,21,0,1," 1,931 ",0.00
1/21/2017 1:00,2017,1,21,1,2," 1,824 ",0.00
1/21/2017 2:00,2017,1,21,2,3," 1,763 ",0.00
1/21/2017 3:00,2017,1,21,3,4," 1,732 ",0.00
1/21/2017 4:00,2017,1,21,4,5," 1,749 ",0.00
1/21/2017 5:00,2017,1,21,5,6," 1,805 ",0.00
1/21/2017 6:00,2017,1,21,6,7," 1,868 ",0.00
1/21/2017 7:00,2017,1,21,7,8," 1,953 ",41.68
1/21/2017 8:00,2017,1,21,8,9," 2,002 ",176.57
1/21/2017 9:00,2017,1,21,9,10," 2,115 ",289.02
1/21/2017 10:00,2017,1,21,10,11," 2,401 ",351.35
1/21/2017 11:00,2017,1,21,11,12," 2,458 ",390.49
1/21/2017 12:00,2017,1,21,12,13," 2,444 ",393.68
1/21/2017 13:00,2017,1,21,13,14," 2,398 ",354.85
1/21/2017 14:00,2017,1,21,14,15," 2,346 ",278.67
1/21/2017 15:00,2017,1,21,15,16," 2,309 ",178.92
1/21/2017 16:00,2017,1,21,16,17," 2,367 ",65.98
1/21/2017 17:00,2017,1,21,17,18," 2,670 ",0.00
1/21/2017 18:00,2017,1,21,18,19," 2,791 ",0.00
1/21/2017 19:00,2017,1,21,19,20," 2,721 ",0.00
1/21/2017 20:00,2017,1,21,20,21," 2,620 ",0.00
1/21/2017 21:00,2017,1,21,21,22," 2,478 ",0.00
1/21/2017 22:00,2017,1,21,22,23," 2,262 ",0.00
1/21/2017 23:00,2017,1,21,23,24," 2,057 ",0.00
1/22/2017 0:00,2017,1,22,0,1," 1,899 ",0.00
1/22/2017 1:00,2017,1,22,1,2," 1,803 ",0.00
1/22/2017 2:00,2017,1,22,2,3," 1,743 ",0.00
1/22/2017 3:00,2017,1,22,3,4," 1,716 ",0.00
1/22/2017 4:00,2017,1,22,4,5," 1,721 ",0.00
1/22/2017 5:00,2017,1,22,5,6," 1,775 ",0.00
1/22/2017 6:00,2017,1,22,6,7," 1,852 ",0.03
1/22/2017 7:00,2017,1,22,7,8," 1,933 ",55.66
1/22/2017 8:00,2017,1,22,8,9," 2,080 ",211.15
1/22/2017 9:00,2017,1,22,9,10," 2,219 ",341.62
1/22/2017 10:00,2017,1,22,10,11," 2,296 ",422.33
1/22/2017 11:00,2017,1,22,11,12," 2,321 ",468.54
1/22/2017 12:00,2017,1,22,12,13," 2,306 ",476.33
1/22/2017 13:00,2017,1,22,13,14," 2,277 ",447.42
1/22/2017 14:00,2017,1,22,14,15," 2,257 ",370.84
1/22/2017 15:00,2017,1,22,15,16," 2,254 ",236.56
1/22/2017 16:00,2017,1,22,16,17," 2,357 ",65.58
1/22/2017 17:00,2017,1,22,17,18," 2,698 ",0.02
1/22/2017 18:00,2017,1,22,18,19," 2,845 ",0.00
1/22/2017 19:00,2017,1,22,19,20," 2,793 ",0.00
1/22/2017 20:00,2017,1,22,20,21," 2,690 ",0.00
1/22/2017 21:00,2017,1,22,21,22," 2,507 ",0.00
1/22/2017 22:00,2017,1,22,22,23," 2,248 ",0.00
1/22/2017 23:00,2017,1,22,23,24," 2,015 ",0.00
1/23/2017 0:00,2017,1,23,0,1," 1,862 ",0.00
1/23/2017 1:00,2017,1,23,1,2," 1,777 ",0.00
1/23/2017 2:00,2017,1,23,2,3," 1,743 ",0.00
1/23/2017 3:00,2017,1,23,3,4," 1,740 ",0.00
1/23/2017 4:00,2017,1,23,4,5," 1,806 ",0.00
1/23/2017 5:00,2017,1,23,5,6," 1,997 ",0.00
1/23/2017 6:00,2017,1,23,6,7," 2,354 ",0.03
1/23/2017 7:00,2017,1,23,7,8," 2,529 ",55.66
1/23/2017 8:00,2017,1,23,8,9," 2,613 ",211.15
1/23/2017 9:00,2017,1,23,9,10," 2,665 ",341.62
1/23/2017 10:00,2017,1,23,10,11," 2,694 ",422.33
1/23/2017 11:00,2017,1,23,11,12," 2,692 ",468.54
1/23/2017 12:00,2017,1,23,12,13," 2,668 ",476.33
1/23/2017 13:00,2017,1,23,13,14," 2,643 ",447.42
1/23/2017 14:00,2017,1,23,14,15," 2,602 ",370.84
1/23/2017 15:00,2017,1,23,15,16," 2,559 ",236.56
1/23/2017 16:00,2017,1,23,16,17," 2,596 ",65.58
1/23/2017 17:00,2017,1,23,17,18," 2,907 ",0.02
1/23/2017 18:00,2017,1,23,18,19," 3,030 ",0.00
1/23/2017 19:00,2017,1,23,19,20," 3,017 ",0.00
1/23/2017 20:00,2017,1,23,20,21," 2,914 ",0.00
1/23/2017 21:00,2017,1,23,21,22," 2,705 ",0.00
1/23/2017 22:00,2017,1,23,22,23," 2,423 ",0.00
1/23/2017 23:00,2017,1,23,23,24," 2,141 ",0.00
1/24/2017 0:00,2017,1,24,0,1," 1,977 ",0.00
1/24/2017 1:00,2017,1,24,1,2," 1,888 ",0.00
1/24/2017 2:00,2017,1,24,2,3," 1,848 ",0.00
1/24/2017 3:00,2017,1,24,3,4," 1,845 ",0.00
1/24/2017 4:00,2017,1,24,4,5," 1,938 ",0.00
1/24/2017 5:00,2017,1,24,5,6," 2,141 ",0.00
1/24/2017 6:00,2017,1,24,6,7," 2,522 ",0.03
1/24/2017 7:00,2017,1,24,7,8," 2,674 ",55.66
1/24/2017 8:00,2017,1,24,8,9," 2,705 ",211.15
1/24/2017 9:00,2017,1,24,9,10," 2,731 ",341.62
1/24/2017 10:00,2017,1,24,10,11," 2,734 ",422.33
1/24/2017 11:00,2017,1,24,11,12," 2,706 ",468.54
1/24/2017 12:00,2017,1,24,12,13," 2,674 ",476.33
1/24/2017 13:00,2017,1,24,13,14," 2,656 ",447.42
1/24/2017 14:00,2017,1,24,14,15," 2,621 ",370.84
1/24/2017 15:00,2017,1,24,15,16," 2,595 ",236.56
1/24/2017 16:00,2017,1,24,16,17," 2,634 ",65.58
1/24/2017 17:00,2017,1,24,17,18," 2,945 ",0.02
1/24/2017 18:00,2017,1,24,18,19," 3,069 ",0.00
1/24/2017 19:00,2017,1,24,19,20," 3,027 ",0.00
1/24/2017 20:00,2017,1,24,20,21," 2,938 ",0.00
1/24/2017 21:00,2017,1,24,21,22," 2,743 ",0.00
1/24/2017 22:00,2017,1,24,22,23," 2,467 ",0.00
1/24/2017 23:00,2017,1,24,23,24," 2,190 ",0.00
1/25/2017 0:00,2017,1,25,0,1," 2,024 ",0.00
1/25/2017 1:00,2017,1,25,1,2," 1,953 ",0.00
1/25/2017 2:00,2017,1,25,2,3," 1,912 ",0.00
1/25/2017 3:00,2017,1,25,3,4," 1,917 ",0.00
1/25/2017 4:00,2017,1,25,4,5," 1,991 ",0.00
1/25/2017 5:00,2017,1,25,5,6," 2,211 ",0.00
1/25/2017 6:00,2017,1,25,6,7," 2,587 ",0.03
1/25/2017 7:00,2017,1,25,7,8," 2,727 ",55.66
1/25/2017 8:00,2017,1,25,8,9," 2,750 ",211.15
1/25/2017 9:00,2017,1,25,9,10," 2,753 ",341.62
1/25/2017 10:00,2017,1,25,10,11," 2,746 ",422.33
1/25/2017 11:00,2017,1,25,11,12," 2,717 ",468.54
1/25/2017 12:00,2017,1,25,12,13," 2,684 ",476.33
1/25/2017 13:00,2017,1,25,13,14," 2,668 ",447.42
1/25/2017 14:00,2017,1,25,14,15," 2,640 ",370.84
1/25/2017 15:00,2017,1,25,15,16," 2,606 ",236.56
1/25/2017 16:00,2017,1,25,16,17," 2,629 ",65.58
1/25/2017 17:00,2017,1,25,17,18," 2,904 ",0.02
1/25/2017 18:00,2017,1,25,18,19," 3,064 ",0.00
1/25/2017 19:00,2017,1,25,19,20," 2,995 ",0.00
1/25/2017 20:00,2017,1,25,20,21," 2,908 ",0.00
1/25/2017 21:00,2017,1,25,21,22," 2,708 ",0.00
1/25/2017 22:00,2017,1,25,22,23," 2,429 ",0.00
1/25/2017 23:00,2017,1,25,23,24," 2,150 ",0.00
1/26/2017 0:00,2017,1,26,0,1," 1,983 ",0.00
1/26/2017 1:00,2017,1,26,1,2," 1,897 ",0.00
1/26/2017 2:00,2017,1,26,2,3," 1,853 ",0.00
1/26/2017 3:00,2017,1,26,3,4," 1,847 ",0.00
1/26/2017 4:00,2017,1,26,4,5," 1,925 ",0.00
1/26/2017 5:00,2017,1,26,5,6," 2,122 ",0.00
1/26/2017 6:00,2017,1,26,6,7," 2,484 ",0.03
1/26/2017 7:00,2017,1,26,7,8," 2,609 ",55.66
1/26/2017 8:00,2017,1,26,8,9," 2,653 ",211.15
1/26/2017 9:00,2017,1,26,9,10," 2,681 ",341.62
1/26/2017 10:00,2017,1,26,10,11," 2,724 ",422.33
1/26/2017 11:00,2017,1,26,11,12," 2,730 ",468.54
1/26/2017 12:00,2017,1,26,12,13," 2,727 ",476.33
1/26/2017 13:00,2017,1,26,13,14," 2,754 ",447.42
1/26/2017 14:00,2017,1,26,14,15," 2,713 ",370.84
1/26/2017 15:00,2017,1,26,15,16," 2,687 ",236.56
1/26/2017 16:00,2017,1,26,16,17," 2,673 ",65.58
1/26/2017 17:00,2017,1,26,17,18," 2,887 ",0.02
1/26/2017 18:00,2017,1,26,18,19," 3,012 ",0.00
1/26/2017 19:00,2017,1,26,19,20," 2,935 ",0.00
1/26/2017 20:00,2017,1,26,20,21," 2,838 ",0.00
1/26/2017 21:00,2017,1,26,21,22," 2,630 ",0.00
1/26/2017 22:00,2017,1,26,22,23," 2,349 ",0.00
1/26/2017 23:00,2017,1,26,23,24," 2,084 ",0.00
1/27/2017 0:00,2017,1,27,0,1," 1,926 ",0.00
1/27/2017 1:00,2017,1,27,1,2," 1,830 ",0.00
1/27/2017 2:00,2017,1,27,2,3," 1,794 ",0.00
1/27/2017 3:00,2017,1,27,3,4," 1,786 ",0.00
1/27/2017 4:00,2017,1,27,4,5," 1,835 ",0.00
1/27/2017 5:00,2017,1,27,5,6," 2,019 ",0.00
1/27/2017 6:00,2017,1,27,6,7," 2,360 ",0.03
1/27/2017 7:00,2017,1,27,7,8," 2,499 ",55.66
1/27/2017 8:00,2017,1,27,8,9," 2,571 ",211.15
1/27/2017 9:00,2017,1,27,9,10," 2,635 ",341.62
1/27/2017 10:00,2017,1,27,10,11," 2,694 ",422.33
1/27/2017 11:00,2017,1,27,11,12," 2,715 ",468.54
1/27/2017 12:00,2017,1,27,12,13," 2,727 ",476.33
1/27/2017 13:00,2017,1,27,13,14," 2,726 ",447.42
1/27/2017 14:00,2017,1,27,14,15," 2,706 ",370.84
1/27/2017 15:00,2017,1,27,15,16," 2,666 ",236.56
1/27/2017 16:00,2017,1,27,16,17," 2,639 ",65.58
1/27/2017 17:00,2017,1,27,17,18," 2,821 ",0.02
1/27/2017 18:00,2017,1,27,18,19," 2,926 ",0.00
1/27/2017 19:00,2017,1,27,19,20," 2,838 ",0.00
1/27/2017 20:00,2017,1,27,20,21," 2,726 ",0.00
1/27/2017 21:00,2017,1,27,21,22," 2,561 ",0.00
1/27/2017 22:00,2017,1,27,22,23," 2,338 ",0.00
1/27/2017 23:00,2017,1,27,23,24," 2,099 ",0.00
1/28/2017 0:00,2017,1,28,0,1," 1,941 ",0.00
1/28/2017 1:00,2017,1,28,1,2," 1,834 ",0.00
1/28/2017 2:00,2017,1,28,2,3," 1,782 ",0.00
1/28/2017 3:00,2017,1,28,3,4," 1,763 ",0.00
1/28/2017 4:00,2017,1,28,4,5," 1,782 ",0.00
1/28/2017 5:00,2017,1,28,5,6," 1,854 ",0.00
1/28/2017 6:00,2017,1,28,6,7," 1,977 ",0.03
1/28/2017 7:00,2017,1,28,7,8," 2,083 ",55.66
1/28/2017 8:00,2017,1,28,8,9," 2,236 ",211.15
1/28/2017 9:00,2017,1,28,9,10," 2,356 ",341.62
1/28/2017 10:00,2017,1,28,10,11," 2,425 ",422.33
1/28/2017 11:00,2017,1,28,11,12," 2,447 ",468.54
1/28/2017 12:00,2017,1,28,12,13," 2,441 ",476.33
1/28/2017 13:00,2017,1,28,13,14," 2,405 ",447.42
1/28/2017 14:00,2017,1,28,14,15," 2,379 ",370.84
1/28/2017 15:00,2017,1,28,15,16," 2,352 ",236.56
1/28/2017 16:00,2017,1,28,16,17," 2,382 ",65.58
1/28/2017 17:00,2017,1,28,17,18," 2,624 ",0.02
1/28/2017 18:00,2017,1,28,18,19," 2,797 ",0.00
1/28/2017 19:00,2017,1,28,19,20," 2,727 ",0.00
1/28/2017 20:00,2017,1,28,20,21," 2,630 ",0.00
1/28/2017 21:00,2017,1,28,21,22," 2,482 ",0.00
1/28/2017 22:00,2017,1,28,22,23," 2,262 ",0.00
1/28/2017 23:00,2017,1,28,23,24," 2,053 ",0.00
1/29/2017 0:00,2017,1,29,0,1," 1,905 ",0.00
1/29/2017 1:00,2017,1,29,1,2," 1,809 ",0.00
1/29/2017 2:00,2017,1,29,2,3," 1,759 ",0.00
1/29/2017 3:00,2017,1,29,3,4," 1,735 ",0.00
1/29/2017 4:00,2017,1,29,4,5," 1,753 ",0.00
1/29/2017 5:00,2017,1,29,5,6," 1,809 ",0.00
1/29/2017 6:00,2017,1,29,6,7," 1,903 ",0.03
1/29/2017 7:00,2017,1,29,7,8," 1,979 ",55.66
1/29/2017 8:00,2017,1,29,8,9," 2,120 ",211.15
1/29/2017 9:00,2017,1,29,9,10," 2,217 ",341.62
1/29/2017 10:00,2017,1,29,10,11," 2,276 ",422.33
1/29/2017 11:00,2017,1,29,11,12," 2,314 ",468.54
1/29/2017 12:00,2017,1,29,12,13," 2,328 ",476.33
1/29/2017 13:00,2017,1,29,13,14," 2,327 ",447.42
1/29/2017 14:00,2017,1,29,14,15," 2,318 ",370.84
1/29/2017 15:00,2017,1,29,15,16," 2,300 ",236.56
1/29/2017 16:00,2017,1,29,16,17," 2,313 ",65.58
1/29/2017 17:00,2017,1,29,17,18," 2,560 ",0.02
1/29/2017 18:00,2017,1,29,18,19," 2,718 ",0.00
1/29/2017 19:00,2017,1,29,19,20," 2,696 ",0.00
1/29/2017 20:00,2017,1,29,20,21," 2,649 ",0.00
1/29/2017 21:00,2017,1,29,21,22," 2,477 ",0.00
1/29/2017 22:00,2017,1,29,22,23," 2,222 ",0.00
1/29/2017 23:00,2017,1,29,23,24," 1,993 ",0.00
1/30/2017 0:00,2017,1,30,0,1," 1,852 ",0.00
1/30/2017 1:00,2017,1,30,1,2," 1,784 ",0.00
1/30/2017 2:00,2017,1,30,2,3," 1,749 ",0.00
1/30/2017 3:00,2017,1,30,3,4," 1,753 ",0.00
1/30/2017 4:00,2017,1,30,4,5," 1,823 ",0.00
1/30/2017 5:00,2017,1,30,5,6," 2,018 ",0.00
1/30/2017 6:00,2017,1,30,6,7," 2,363 ",0.03
1/30/2017 7:00,2017,1,30,7,8," 2,526 ",55.66
1/30/2017 8:00,2017,1,30,8,9," 2,594 ",211.15
1/30/2017 9:00,2017,1,30,9,10," 2,643 ",341.62
1/30/2017 10:00,2017,1,30,10,11," 2,708 ",422.33
1/30/2017 11:00,2017,1,30,11,12," 2,734 ",468.54
1/30/2017 12:00,2017,1,30,12,13," 2,749 ",476.33
1/30/2017 13:00,2017,1,30,13,14," 2,760 ",447.42
1/30/2017 14:00,2017,1,30,14,15," 2,737 ",370.84
1/30/2017 15:00,2017,1,30,15,16," 2,699 ",236.56
1/30/2017 16:00,2017,1,30,16,17," 2,682 ",65.58
1/30/2017 17:00,2017,1,30,17,18," 2,878 ",0.02
1/30/2017 18:00,2017,1,30,18,19," 3,026 ",0.00
1/30/2017 19:00,2017,1,30,19,20," 2,944 ",0.00
1/30/2017 20:00,2017,1,30,20,21," 2,821 ",0.00
1/30/2017 21:00,2017,1,30,21,22," 2,592 ",0.00
1/30/2017 22:00,2017,1,30,22,23," 2,292 ",0.00
1/30/2017 23:00,2017,1,30,23,24," 2,040 ",0.00
1/31/2017 0:00,2017,1,31,0,1," 1,877 ",0.00
1/31/2017 1:00,2017,1,31,1,2," 1,805 ",0.00
1/31/2017 2:00,2017,1,31,2,3," 1,763 ",0.00
1/31/2017 3:00,2017,1,31,3,4," 1,755 ",0.00
1/31/2017 4:00,2017,1,31,4,5," 1,818 ",0.00
1/31/2017 5:00,2017,1,31,5,6," 2,005 ",0.00
1/31/2017 6:00,2017,1,31,6,7," 2,364 ",0.03
1/31/2017 7:00,2017,1,31,7,8," 2,511 ",55.66
1/31/2017 8:00,2017,1,31,8,9," 2,578 ",211.15
1/31/2017 9:00,2017,1,31,9,10," 2,635 ",341.62
1/31/2017 10:00,2017,1,31,10,11," 2,704 ",422.33
1/31/2017 11:00,2017,1,31,11,12," 2,734 ",468.54
1/31/2017 12:00,2017,1,31,12,13," 2,766 ",476.33
1/31/2017 13:00,2017,1,31,13,14," 2,774 ",447.42
1/31/2017 14:00,2017,1,31,14,15," 2,756 ",370.84
1/31/2017 15:00,2017,1,31,15,16," 2,716 ",236.56
1/31/2017 16:00,2017,1,31,16,17," 2,694 ",65.58
1/31/2017 17:00,2017,1,31,17,18," 2,875 ",0.02
1/31/2017 18:00,2017,1,31,18,19," 3,012 ",0.00
1/31/2017 19:00,2017,1,31,19,20," 2,941 ",0.00
1/31/2017 20:00,2017,1,31,20,21," 2,821 ",0.00
1/31/2017 21:00,2017,1,31,21,22," 2,601 ",0.00
1/31/2017 22:00,2017,1,31,22,23," 2,298 ",0.00
1/31/2017 23:00,2017,1,31,23,24," 2,038 ",0.00
2/1/2017 0:00,2017,2,1,0,1," 1,884 ",0.00
2/1/2017 1:00,2017,2,1,1,2," 1,801 ",0.00
2/1/2017 2:00,2017,2,1,2,3," 1,757 ",0.00
2/1/2017 3:00,2017,2,1,3,4," 1,752 ",0.00
2/1/2017 4:00,2017,2,1,4,5," 1,813 ",0.00
2/1/2017 5:00,2017,2,1,5,6," 1,997 ",0.00
2/1/2017 6:00,2017,2,1,6,7," 2,340 ",0.03
2/1/2017 7:00,2017,2,1,7,8," 2,495 ",61.57
2/1/2017 8:00,2017,2,1,8,9," 2,560 ",219.28
2/1/2017 9:00,2017,2,1,9,10," 2,637 ",352.06
2/1/2017 10:00,2017,2,1,10,11," 2,716 ",436.39
2/1/2017 11:00,2017,2,1,11,12," 2,752 ",484.62
2/1/2017 12:00,2017,2,1,12,13," 2,777 ",490.22
2/1/2017 13:00,2017,2,1,13,14," 2,790 ",455.16
2/1/2017 14:00,2017,2,1,14,15," 2,782 ",366.56
2/1/2017 15:00,2017,2,1,15,16," 2,717 ",242.91
2/1/2017 16:00,2017,2,1,16,17," 2,662 ",79.73
2/1/2017 17:00,2017,2,1,17,18," 2,870 ",0.39
2/1/2017 18:00,2017,2,1,18,19," 2,991 ",0.00
2/1/2017 19:00,2017,2,1,19,20," 2,921 ",0.00
2/1/2017 20:00,2017,2,1,20,21," 2,806 ",0.00
2/1/2017 21:00,2017,2,1,21,22," 2,587 ",0.00
2/1/2017 22:00,2017,2,1,22,23," 2,289 ",0.00
2/1/2017 23:00,2017,2,1,23,24," 2,032 ",0.00
2/2/2017 0:00,2017,2,2,0,1," 1,879 ",0.00
2/2/2017 1:00,2017,2,2,1,2," 1,797 ",0.00
2/2/2017 2:00,2017,2,2,2,3," 1,747 ",0.00
2/2/2017 3:00,2017,2,2,3,4," 1,742 ",0.00
2/2/2017 4:00,2017,2,2,4,5," 1,803 ",0.00
2/2/2017 5:00,2017,2,2,5,6," 1,990 ",0.00
2/2/2017 6:00,2017,2,2,6,7," 2,321 ",0.03
2/2/2017 7:00,2017,2,2,7,8," 2,494 ",61.57
2/2/2017 8:00,2017,2,2,8,9," 2,568 ",219.28
2/2/2017 9:00,2017,2,2,9,10," 2,630 ",352.06
2/2/2017 10:00,2017,2,2,10,11," 2,679 ",436.39
2/2/2017 11:00,2017,2,2,11,12," 2,693 ",484.62
2/2/2017 12:00,2017,2,2,12,13," 2,677 ",490.22
2/2/2017 13:00,2017,2,2,13,14," 2,664 ",455.16
2/2/2017 14:00,2017,2,2,14,15," 2,639 ",366.56
2/2/2017 15:00,2017,2,2,15,16," 2,641 ",242.91
2/2/2017 16:00,2017,2,2,16,17," 2,728 ",79.73
2/2/2017 17:00,2017,2,2,17,18," 2,955 ",0.39
2/2/2017 18:00,2017,2,2,18,19," 3,023 ",0.00
2/2/2017 19:00,2017,2,2,19,20," 2,955 ",0.00
2/2/2017 20:00,2017,2,2,20,21," 2,851 ",0.00
2/2/2017 21:00,2017,2,2,21,22," 2,630 ",0.00
2/2/2017 22:00,2017,2,2,22,23," 2,350 ",0.00
2/2/2017 23:00,2017,2,2,23,24," 2,078 ",0.00
2/3/2017 0:00,2017,2,3,0,1," 1,922 ",0.00
2/3/2017 1:00,2017,2,3,1,2," 1,818 ",0.00
2/3/2017 2:00,2017,2,3,2,3," 1,780 ",0.00
2/3/2017 3:00,2017,2,3,3,4," 1,772 ",0.00
2/3/2017 4:00,2017,2,3,4,5," 1,824 ",0.00
2/3/2017 5:00,2017,2,3,5,6," 1,990 ",0.00
2/3/2017 6:00,2017,2,3,6,7," 2,295 ",0.03
2/3/2017 7:00,2017,2,3,7,8," 2,486 ",61.57
2/3/2017 8:00,2017,2,3,8,9," 2,577 ",219.28
2/3/2017 9:00,2017,2,3,9,10," 2,641 ",352.06
2/3/2017 10:00,2017,2,3,10,11," 2,687 ",436.39
2/3/2017 11:00,2017,2,3,11,12," 2,693 ",484.62
2/3/2017 12:00,2017,2,3,12,13," 2,672 ",490.22
2/3/2017 13:00,2017,2,3,13,14," 2,643 ",455.16
2/3/2017 14:00,2017,2,3,14,15," 2,606 ",366.56
2/3/2017 15:00,2017,2,3,15,16," 2,571 ",242.91
2/3/2017 16:00,2017,2,3,16,17," 2,593 ",79.73
2/3/2017 17:00,2017,2,3,17,18," 2,832 ",0.39
2/3/2017 18:00,2017,2,3,18,19," 2,931 ",0.00
2/3/2017 19:00,2017,2,3,19,20," 2,851 ",0.00
2/3/2017 20:00,2017,2,3,20,21," 2,734 ",0.00
2/3/2017 21:00,2017,2,3,21,22," 2,573 ",0.00
2/3/2017 22:00,2017,2,3,22,23," 2,343 ",0.00
2/3/2017 23:00,2017,2,3,23,24," 2,098 ",0.00
2/4/2017 0:00,2017,2,4,0,1," 1,938 ",0.00
2/4/2017 1:00,2017,2,4,1,2," 1,835 ",0.00
2/4/2017 2:00,2017,2,4,2,3," 1,784 ",0.00
2/4/2017 3:00,2017,2,4,3,4," 1,758 ",0.00
2/4/2017 4:00,2017,2,4,4,5," 1,778 ",0.00
2/4/2017 5:00,2017,2,4,5,6," 1,843 ",0.00
2/4/2017 6:00,2017,2,4,6,7," 1,963 ",0.03
2/4/2017 7:00,2017,2,4,7,8," 2,057 ",61.57
2/4/2017 8:00,2017,2,4,8,9," 2,228 ",219.28
2/4/2017 9:00,2017,2,4,9,10," 2,378 ",352.06
2/4/2017 10:00,2017,2,4,10,11," 2,446 ",436.39
2/4/2017 11:00,2017,2,4,11,12," 2,495 ",484.62
2/4/2017 12:00,2017,2,4,12,13," 2,484 ",490.22
2/4/2017 13:00,2017,2,4,13,14," 2,437 ",455.16
2/4/2017 14:00,2017,2,4,14,15," 2,388 ",366.56
2/4/2017 15:00,2017,2,4,15,16," 2,374 ",242.91
2/4/2017 16:00,2017,2,4,16,17," 2,428 ",79.73
2/4/2017 17:00,2017,2,4,17,18," 2,678 ",0.39
2/4/2017 18:00,2017,2,4,18,19," 2,837 ",0.00
2/4/2017 19:00,2017,2,4,19,20," 2,784 ",0.00
2/4/2017 20:00,2017,2,4,20,21," 2,684 ",0.00
2/4/2017 21:00,2017,2,4,21,22," 2,537 ",0.00
2/4/2017 22:00,2017,2,4,22,23," 2,337 ",0.00
2/4/2017 23:00,2017,2,4,23,24," 2,118 ",0.00
2/5/2017 0:00,2017,2,5,0,1," 1,960 ",0.00
2/5/2017 1:00,2017,2,5,1,2," 1,850 ",0.00
