Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,PG&E Hourly Load,PG&E Hourly PV Generation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 13:00,2028,1,4,13,14," 13,723 ",3289.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 14:00,2028,1,4,14,15," 13,547 ",2679.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 15:00,2028,1,4,15,16," 13,417 ",1607.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 16:00,2028,1,4,16,17," 13,798 ",244.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 17:00,2028,1,4,17,18," 15,312 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 18:00,2028,1,4,18,19," 15,798 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 19:00,2028,1,4,19,20," 15,475 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 20:00,2028,1,4,20,21," 14,924 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 21:00,2028,1,4,21,22," 14,249 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 22:00,2028,1,4,22,23," 13,155 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2028 23:00,2028,1,4,23,24," 12,003 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 0:00,2028,1,5,0,1," 11,185 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 1:00,2028,1,5,1,2," 10,827 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 2:00,2028,1,5,2,3," 10,711 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 3:00,2028,1,5,3,4," 10,688 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 4:00,2028,1,5,4,5," 10,862 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 5:00,2028,1,5,5,6," 11,638 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 6:00,2028,1,5,6,7," 12,944 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 7:00,2028,1,5,7,8," 14,011 ",53.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 8:00,2028,1,5,8,9," 14,189 ",815.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 9:00,2028,1,5,9,10," 14,148 ",1879.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 10:00,2028,1,5,10,11," 14,097 ",2633.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 11:00,2028,1,5,11,12," 13,983 ",3189.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 12:00,2028,1,5,12,13," 13,807 ",3432.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 13:00,2028,1,5,13,14," 13,723 ",3289.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 14:00,2028,1,5,14,15," 13,666 ",2679.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 15:00,2028,1,5,15,16," 13,630 ",1607.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 16:00,2028,1,5,16,17," 14,033 ",244.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 17:00,2028,1,5,17,18," 15,400 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 18:00,2028,1,5,18,19," 15,758 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 19:00,2028,1,5,19,20," 15,417 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 20:00,2028,1,5,20,21," 14,874 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 21:00,2028,1,5,21,22," 14,203 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 22:00,2028,1,5,22,23," 12,957 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2028 23:00,2028,1,5,23,24," 11,894 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 0:00,2028,1,6,0,1," 11,192 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 1:00,2028,1,6,1,2," 10,797 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 2:00,2028,1,6,2,3," 10,665 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 3:00,2028,1,6,3,4," 10,680 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 4:00,2028,1,6,4,5," 10,905 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 5:00,2028,1,6,5,6," 11,618 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 6:00,2028,1,6,6,7," 13,066 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 7:00,2028,1,6,7,8," 13,974 ",53.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 8:00,2028,1,6,8,9," 14,153 ",815.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 9:00,2028,1,6,9,10," 14,117 ",1879.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 10:00,2028,1,6,10,11," 14,028 ",2633.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 11:00,2028,1,6,11,12," 13,941 ",3189.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 12:00,2028,1,6,12,13," 13,752 ",3432.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 13:00,2028,1,6,13,14," 13,669 ",3289.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 14:00,2028,1,6,14,15," 13,540 ",2679.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 15:00,2028,1,6,15,16," 13,526 ",1607.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 16:00,2028,1,6,16,17," 13,849 ",244.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 17:00,2028,1,6,17,18," 15,148 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 18:00,2028,1,6,18,19," 15,593 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 19:00,2028,1,6,19,20," 15,280 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 20:00,2028,1,6,20,21," 14,808 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 21:00,2028,1,6,21,22," 14,199 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 22:00,2028,1,6,22,23," 12,971 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2028 23:00,2028,1,6,23,24," 11,948 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 0:00,2028,1,7,0,1," 11,164 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 1:00,2028,1,7,1,2," 10,830 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 2:00,2028,1,7,2,3," 10,707 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 3:00,2028,1,7,3,4," 10,705 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 4:00,2028,1,7,4,5," 10,868 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 5:00,2028,1,7,5,6," 11,603 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 6:00,2028,1,7,6,7," 12,998 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 7:00,2028,1,7,7,8," 14,125 ",53.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 8:00,2028,1,7,8,9," 14,301 ",815.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 9:00,2028,1,7,9,10," 14,243 ",1879.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 10:00,2028,1,7,10,11," 14,195 ",2633.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 11:00,2028,1,7,11,12," 13,979 ",3189.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 12:00,2028,1,7,12,13," 13,704 ",3432.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 13:00,2028,1,7,13,14," 13,584 ",3289.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 14:00,2028,1,7,14,15," 13,418 ",2679.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 15:00,2028,1,7,15,16," 13,354 ",1607.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 16:00,2028,1,7,16,17," 13,695 ",244.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 17:00,2028,1,7,17,18," 14,981 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 18:00,2028,1,7,18,19," 15,313 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 19:00,2028,1,7,19,20," 14,918 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 20:00,2028,1,7,20,21," 14,569 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 21:00,2028,1,7,21,22," 14,015 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 22:00,2028,1,7,22,23," 13,049 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2028 23:00,2028,1,7,23,24," 12,209 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 0:00,2028,1,8,0,1," 11,400 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 1:00,2028,1,8,1,2," 10,938 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 2:00,2028,1,8,2,3," 10,753 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 3:00,2028,1,8,3,4," 10,701 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 4:00,2028,1,8,4,5," 10,734 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 5:00,2028,1,8,5,6," 10,921 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 6:00,2028,1,8,6,7," 11,518 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 7:00,2028,1,8,7,8," 12,095 ",68.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 8:00,2028,1,8,8,9," 12,346 ",1040.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 9:00,2028,1,8,9,10," 12,707 ",2366.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 10:00,2028,1,8,10,11," 12,755 ",3292.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 11:00,2028,1,8,11,12," 12,648 ",3868.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 12:00,2028,1,8,12,13," 12,499 ",4052.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 13:00,2028,1,8,13,14," 12,303 ",3780.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 14:00,2028,1,8,14,15," 12,181 ",3071.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 15:00,2028,1,8,15,16," 12,247 ",1887.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 16:00,2028,1,8,16,17," 12,616 ",500.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 17:00,2028,1,8,17,18," 14,167 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 18:00,2028,1,8,18,19," 14,470 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 19:00,2028,1,8,19,20," 14,256 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 20:00,2028,1,8,20,21," 13,913 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 21:00,2028,1,8,21,22," 13,415 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 22:00,2028,1,8,22,23," 12,472 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2028 23:00,2028,1,8,23,24," 11,641 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 0:00,2028,1,9,0,1," 11,031 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 1:00,2028,1,9,1,2," 10,746 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 2:00,2028,1,9,2,3," 10,564 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 3:00,2028,1,9,3,4," 10,507 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 4:00,2028,1,9,4,5," 10,549 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 5:00,2028,1,9,5,6," 10,725 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 6:00,2028,1,9,6,7," 11,047 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 7:00,2028,1,9,7,8," 11,409 ",68.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 8:00,2028,1,9,8,9," 11,855 ",1040.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 9:00,2028,1,9,9,10," 12,176 ",2366.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 10:00,2028,1,9,10,11," 12,190 ",3292.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 11:00,2028,1,9,11,12," 12,128 ",3868.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 12:00,2028,1,9,12,13," 12,024 ",4052.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 13:00,2028,1,9,13,14," 11,900 ",3780.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 14:00,2028,1,9,14,15," 11,782 ",3071.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 15:00,2028,1,9,15,16," 11,913 ",1887.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 16:00,2028,1,9,16,17," 12,328 ",500.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 17:00,2028,1,9,17,18," 14,066 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 18:00,2028,1,9,18,19," 14,562 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 19:00,2028,1,9,19,20," 14,410 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 20:00,2028,1,9,20,21," 14,118 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 21:00,2028,1,9,21,22," 13,340 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 22:00,2028,1,9,22,23," 12,334 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2028 23:00,2028,1,9,23,24," 11,353 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 0:00,2028,1,10,0,1," 10,829 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 1:00,2028,1,10,1,2," 10,628 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 2:00,2028,1,10,2,3," 10,532 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 3:00,2028,1,10,3,4," 10,591 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 4:00,2028,1,10,4,5," 10,826 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 5:00,2028,1,10,5,6," 11,721 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 6:00,2028,1,10,6,7," 13,439 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 7:00,2028,1,10,7,8," 14,499 ",68.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 8:00,2028,1,10,8,9," 14,567 ",1040.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 9:00,2028,1,10,9,10," 14,492 ",2366.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 10:00,2028,1,10,10,11," 14,348 ",3292.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 11:00,2028,1,10,11,12," 14,180 ",3868.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 12:00,2028,1,10,12,13," 13,942 ",4052.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 13:00,2028,1,10,13,14," 13,832 ",3780.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 14:00,2028,1,10,14,15," 13,661 ",3071.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 15:00,2028,1,10,15,16," 13,598 ",1887.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 16:00,2028,1,10,16,17," 13,907 ",500.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 17:00,2028,1,10,17,18," 15,297 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 18:00,2028,1,10,18,19," 15,824 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 19:00,2028,1,10,19,20," 15,456 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 20:00,2028,1,10,20,21," 14,917 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 21:00,2028,1,10,21,22," 14,239 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 22:00,2028,1,10,22,23," 13,008 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2028 23:00,2028,1,10,23,24," 11,967 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 0:00,2028,1,11,0,1," 11,167 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 1:00,2028,1,11,1,2," 10,854 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 2:00,2028,1,11,2,3," 10,733 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 3:00,2028,1,11,3,4," 10,734 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 4:00,2028,1,11,4,5," 10,966 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 5:00,2028,1,11,5,6," 11,920 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 6:00,2028,1,11,6,7," 13,613 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 7:00,2028,1,11,7,8," 14,670 ",68.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 8:00,2028,1,11,8,9," 14,621 ",1040.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 9:00,2028,1,11,9,10," 14,447 ",2366.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 10:00,2028,1,11,10,11," 14,299 ",3292.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 11:00,2028,1,11,11,12," 14,182 ",3868.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 12:00,2028,1,11,12,13," 13,936 ",4052.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 13:00,2028,1,11,13,14," 13,764 ",3780.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 14:00,2028,1,11,14,15," 13,588 ",3071.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 15:00,2028,1,11,15,16," 13,571 ",1887.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 16:00,2028,1,11,16,17," 13,861 ",500.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 17:00,2028,1,11,17,18," 15,234 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 18:00,2028,1,11,18,19," 15,779 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 19:00,2028,1,11,19,20," 15,453 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 20:00,2028,1,11,20,21," 14,949 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 21:00,2028,1,11,21,22," 14,278 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 22:00,2028,1,11,22,23," 13,086 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2028 23:00,2028,1,11,23,24," 12,028 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 0:00,2028,1,12,0,1," 11,229 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 1:00,2028,1,12,1,2," 10,893 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 2:00,2028,1,12,2,3," 10,786 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 3:00,2028,1,12,3,4," 10,801 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 4:00,2028,1,12,4,5," 11,028 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 5:00,2028,1,12,5,6," 12,042 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 6:00,2028,1,12,6,7," 13,680 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 7:00,2028,1,12,7,8," 14,646 ",68.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 8:00,2028,1,12,8,9," 14,652 ",1040.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 9:00,2028,1,12,9,10," 14,512 ",2366.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 10:00,2028,1,12,10,11," 14,306 ",3292.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 11:00,2028,1,12,11,12," 14,121 ",3868.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2028 12:00,2028,1,12,12,13," 13,919 ",4052.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
